HMS Property ID,Dispose Date,Address Line1,Address Line2,City,County,Post Code,Locality1,Locality2,Locality3,Locality4,DwellingCode,post_preamble
ALPHAG001200,NULL,12  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG001300,NULL,13  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG001400,NULL,14  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG001500,NULL,15  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG001600,NULL,16  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG001700,NULL,17  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG001800,NULL,18  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG001900,NULL,19  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG002000,NULL,20  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG002100,NULL,21  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG002200,NULL,22  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG002300,NULL,23  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG002400,NULL,24  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG002500,NULL,25  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG002600,NULL,26  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG002700,NULL,27  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG002800,NULL,28  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG002900,NULL,29  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG003000,NULL,30  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG003100,NULL,31  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG003300,NULL,33  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG003500,NULL,35  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG003600,NULL,36  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG003700,NULL,37  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG003800,NULL,38  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG003900,NULL,39  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG004000,NULL,40  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG004100,NULL,41  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG004300,NULL,43  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG004500,NULL,45  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG004700,NULL,47  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG004800,NULL,48  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG004900,NULL,49  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG005000,NULL,50  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG005100,NULL,51  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG005300,NULL,53  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG005400,NULL,54  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG005700,NULL,57  Alpha Grove,London,                                                  ,                                                  ,E14 8NZ,IF ,231,,,3,
ALPHAG005800,NULL,58  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG006000,NULL,60  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG006200,NULL,62  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG006600,NULL,66  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG006800,NULL,68  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG007000,NULL,70  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG007600,NULL,76  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG007800,NULL,78  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG008200,NULL,82  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG008400,NULL,84  Alpha Grove,London,                                                  ,                                                  ,E14 8LH,IF ,231,,,3,
ALPHAG008500,NULL,85  Alpha Grove,London,                                                  ,                                                  ,E14 8PQ,IF ,231,,,3,
